n,time elapsed (ms)
1881,42.7721
1882,43.0198
1883,42.8727
1884,44.1327
1885,43.2467
1886,43.8067
1887,43.2366
1888,43.2519
1889,46.6002
1890,43.5717
1891,43.4938
1892,43.4522
1893,43.509
1894,43.4917
1895,43.6329
1896,43.6054
1897,43.7853
1898,43.5387
1899,43.5432
1900,43.4553
1901,43.5179
1902,43.5397
1903,43.7822
1904,43.9326
1905,44.0388
1906,43.8748
1907,43.856
1908,43.8884
1909,44.365
1910,44.5597
1911,44.1794
1912,49.7447
1913,45.0371
1914,45.1025
1915,45.2181
1916,45.371
1917,45.7468
1918,45.4325
1919,46.0818
1920,45.9194
1921,45.3344
1922,46.5804
1923,45.1741
1924,44.9329
1925,44.9731
1926,44.9014
1927,44.9278
1928,44.8686
1929,44.9625
1930,45.1282
1931,44.9059
1932,45.4213
1933,51.2378
1934,45.4893
1935,45.3822
1936,45.4792
1937,45.3711
1938,45.4071
1939,45.4634
1940,45.4723
1941,45.3617
1942,45.5397
1943,45.4915
1944,45.5864
1945,45.5374
1946,45.5549
1947,45.6118
1948,45.8655
1949,45.8606
1950,45.8079
1951,45.7747
1952,45.8089
1953,46.0171
1954,46.1054
1955,64.0385
1956,57.2116
1957,47.1657
1958,47.133
1959,46.6584
1960,46.5594
1961,46.3881
1962,46.3701
1963,46.5014
1964,46.3595
1965,46.4146
1966,46.4544
1967,46.5717
1968,46.7544
1969,46.8233
1970,46.7593
1971,46.8033
1972,46.7633
1973,47.101
1974,46.9719
1975,50.0102
1976,48.2732
1977,47.4827
1978,47.1869
1979,47.2138
1980,47.0913
1981,47.2534
1982,47.4763
1983,47.3354
1984,47.5624
1985,47.2624
1986,47.3005
1987,47.4678
1988,47.454
1989,47.4751
1990,47.7013
1991,47.6224
1992,47.6581
1993,47.6387
1994,47.7122
1995,47.7392
1996,53.742
1997,48.9289
1998,48.9838
1999,48.3954
2000,48.3741
2001,48.2045
2002,48.3349
2003,48.4487
2004,48.216
2005,48.2675
2006,48.3931
2007,48.316
2008,48.8462
2009,48.5463
2010,48.5708
2011,48.7029
2012,48.7829
2013,48.6545
2014,48.7743
2015,48.6942
2016,48.9138
2017,53.7936
2018,51.6017
2019,50.0345
2020,49.8323
2021,50.1849
2022,50.2798
2023,50.3367
2024,50.0889
2025,49.7757
2026,49.4122
2027,49.2559
2028,49.2105
2029,49.2146
2030,49.3041
2031,49.7508
2032,49.5415
2033,49.4624
2034,49.5065
2035,49.4992
2036,54.4006
2037,50.0913
2038,49.9255
2039,50.3353
2040,50.0838
2041,50.155
2042,50.0149
2043,49.9076
2044,49.8722
2045,49.9441
2046,50.1439
2047,49.9517
2048,50.1256
2049,52.0245
2050,52.2139
2051,52.1694
2052,52.27
2053,52.3156
2054,52.3463
2055,52.3645
2056,60.1351
2057,53.7566
2058,53.5036
2059,53.677
2060,53.3167
2061,53.0355
2062,52.8912
2063,53.1051
2064,53.0376
2065,53.0225
2066,53.003
2067,53.1335
2068,53.2427
2069,53.3901
2070,53.4071
2071,53.4232
2072,53.3712
2073,53.4064
2074,59.2806
2075,53.8544
2076,53.7219
2077,53.8477
2078,57.6578
2079,56.8565
2080,55.4681
2081,55.2648
2082,55.377
2083,55.218
2084,55.5784
2085,55.284
2086,55.2114
2087,55.666
2088,55.3054
2089,55.4617
2090,55.6359
2091,55.5849
2092,57.1445
2093,56.5895
2094,55.9432
2095,55.9299
2096,56.2609
2097,56.4673
2098,56.8361
2099,56.264
2100,55.8546
2101,56.3267
2102,55.9676
2103,56.1236
2104,56.1227
2105,56.5263
2106,56.3341
2107,56.3908
2108,56.5081
2109,56.6373
2110,58.6305
2111,57.4146
2112,56.7111
2113,56.8273
2114,56.8665
2115,57.5267
2116,57.5031
2117,56.8176
2118,57.038
2119,57.2953
2120,57.097
2121,58.3945
2122,57.2557
2123,57.7787
2124,57.9312
2125,57.4648
2126,57.7763
2127,58.3526
2128,58.2108
2129,58.226
2130,58.1617
2131,57.8934
2132,57.6577
2133,58.1801
2134,58.2283
2135,57.7715
2136,58.3931
2137,60.0525
2138,61.3101
2139,61.6028
2140,60.3087
2141,60.0891
2142,66.0537
2143,60.0836
2144,61.0612
2145,59.8518
2146,59.5049
2147,59.3771
2148,59.2225
2149,59.0521
2150,60.3329
2151,60.6987
2152,60.5232
2153,60.8786
2154,61.0051
2155,60.4181
2156,62.109
2157,60.7359
2158,61.4855
2159,60.8809
2160,63.0126
2161,61.4653
2162,61.3187
2163,61.7452
2164,60.486
2165,60.1189
2166,60.0306
2167,60.6307
2168,59.9889
2169,60.3749
2170,60.8923
2171,59.8435
2172,60.3063
2173,60.4729
2174,60.2651
2175,60.308
2176,60.9484
2177,60.5869
2178,60.7286
2179,60.7231
2180,60.8075
2181,60.4943
2182,60.4543
2183,61.1892
2184,61.1673
2185,61.2406
2186,60.8016
2187,60.6237
2188,60.9216
2189,61.1374
2190,60.9267
2191,61.0075
2192,64.516
2193,61.9536
2194,61.3445
2195,61.3929
2196,61.6109
2197,61.5045
2198,61.6223
2199,61.5695
2200,61.7627
2201,61.9145
2202,61.6049
2203,62.9983
2204,62.6282
2205,62.3156
2206,61.8648
2207,61.7808
2208,62.3248
2209,62.231
2210,62.1068
2211,62.4005
2212,62.0618
2213,62.3717
2214,62.4368
2215,62.3882
2216,62.4678
2217,63.1468
2218,63.0533
2219,62.6246
2220,62.8985
2221,62.8121
2222,63.0342
2223,63.1936
2224,63.7334
2225,63.2751
2226,63.4887
2227,63.0754
2228,63.2229
2229,63.1762
2230,63.1854
2231,63.5733
2232,63.043
2233,63.6076
2234,64.0648
2235,63.7131
2236,63.6891
2237,63.4095
2238,63.6526
2239,63.9704
2240,64.5006
2241,64.1745
2242,64.0486
2243,64.3263
2244,63.9067
2245,63.7952
2246,63.9999
2247,64.31
2248,64.673
2249,64.5674
2250,64.7439
2251,64.6566
2252,64.5505
2253,64.407
2254,64.3774
2255,65.1353
2256,65.01
2257,64.6043
2258,64.8055
2259,64.9802
2260,64.7991
2261,66.1919
2262,67.5417
2263,69.093
2264,67.69
2265,69.1151
2266,66.4586
2267,68.2098
2268,67.8393
2269,66.0888
2270,66.311
2271,65.8139
2272,65.6472
2273,65.3745
2274,67.1209
2275,68.0443
2276,67.8088
2277,68.7947
2278,68.4187
2279,67.5507
2280,68.804
2281,67.4448
2282,68.6545
2283,68.9302
2284,68.0513
2285,68.4769
2286,67.3408
2287,67.3933
2288,66.4485
2289,66.4919
2290,66.8437
2291,67.1414
2292,66.7036
2293,67.5756
2294,67.4083
2295,68.1693
2296,67.4978
2297,67.2795
2298,68.0412
2299,67.4033
2300,67.2315
2301,66.9965
2302,66.9022
2303,66.9445
2304,66.9447
2305,66.985
2306,67.2094
2307,66.9782
2308,67.2462
2309,67.4847
2310,67.2041
2311,68.8608
2312,68.1829
2313,68.4479
2314,68.033
2315,67.8134
2316,68.1438
2317,67.9034
2318,67.835
2319,68.006
2320,67.7599
2321,68.1854
2322,68.0248
2323,68.1723
2324,68.9702
2325,68.4416
2326,69.1406
2327,68.5619
2328,69.0182
2329,68.6489
2330,68.8717
2331,68.8232
2332,69.2509
2333,68.8484
2334,68.5979
2335,70.2649
2336,69.9284
2337,68.6603
2338,68.725
2339,70.1598
2340,69.6246
2341,69.7668
2342,70.7554
2343,70.7085
2344,69.6345
2345,69.9665
2346,69.7547
2347,69.7972
2348,69.5864
2349,69.8287
2350,70.4694
2351,69.9516
2352,69.6336
2353,70.0131
2354,70.1638
2355,70.7251
2356,70.9149
2357,71.149
2358,70.6769
2359,71.0398
2360,70.8013
2361,70.9603
2362,70.3015
2363,70.4528
2364,70.6115
2365,70.7098
2366,70.5138
2367,71.1795
2368,70.9302
2369,71.2617
2370,71.4148
2371,71.925
2372,71.0198
2373,72.3314
2374,71.4792
2375,71.8339
2376,71.5877
2377,71.797
2378,71.7956
2379,72.0048
2380,72.8171
2381,72.0999
2382,72.2447
2383,72.1661
2384,72.6607
2385,72.9168
2386,75.8211
2387,76.4486
2388,74.7725
2389,76.607
2390,76.7601
2391,75.7174
2392,74.0488
2393,73.1389
2394,72.6791
2395,72.8421
2396,73.0305
2397,75.3324
2398,80.0484
2399,76.2906
2400,75.0371
2401,75.827
2402,75.7841
2403,75.1512
2404,75.5929
2405,75.8777
2406,75.5973
2407,76.1227
2408,74.2905
2409,73.7523
2410,75.7051
2411,74.3761
2412,75.3959
2413,74.7009
2414,74.3727
2415,73.9858
2416,74.3093
2417,74.1723
2418,73.3934
2419,73.6534
2420,74.1459
2421,77.5423
2422,78.7149
2423,75.1221
2424,75.0606
2425,75.0911
2426,74.8584
2427,74.6994
2428,74.8128
2429,74.6359
2430,74.4851
2431,75.5972
2432,76.3593
2433,75.5069
2434,74.7172
2435,75.0309
2436,74.9243
2437,75.409
2438,74.9439
2439,75.3647
2440,76.07
2441,75.1158
2442,75.3158
2443,75.1941
2444,75.8903
2445,75.2818
2446,75.7744
2447,75.329
2448,75.5759
2449,75.7514
2450,76.0853
2451,75.6556
2452,76.1601
2453,76.1721
2454,75.8168
2455,76.5091
2456,75.9838
2457,76.5271
2458,75.8243
2459,76.0655
2460,76.0287
2461,76.4851
2462,76.3134
2463,76.5722
2464,77.0175
2465,76.7398
2466,77.6805
2467,77.1662
2468,76.7737
2469,77.2995
2470,77.357
2471,76.6622
2472,76.815
2473,76.6345
2474,77.4225
2475,77.8804
2476,77.6901
2477,77.3041
2478,77.7622
2479,77.7973
2480,77.8481
2481,77.3345
2482,78.2041
2483,77.4459
2484,77.5651
2485,78.1073
2486,77.7786
2487,78.1146
2488,78.7171
2489,78.2178
2490,78.1025
2491,78.0629
2492,78.3131
2493,78.4145
2494,78.4292
2495,78.5607
2496,78.3009
2497,78.3923
2498,78.2903
2499,78.4814
2500,78.402
2501,81.0351
2502,78.8495
2503,78.9905
2504,78.7001
2505,80.9586
2506,79.6328
2507,79.3658
2508,79.2221
2509,80.3211
2510,82.5038
2511,81.2526
2512,85.5469
2513,79.9
2514,80.5012
2515,81.7163
2516,82.1705
2517,80.821
2518,80.9313
2519,81.855
2520,81.4285
2521,82.0714
2522,82.2432
2523,83.7235
2524,82.3335
2525,84.3982
2526,84.4383
2527,84.0599
2528,82.9429
2529,83.1511
2530,81.6998
2531,81.6907
2532,81.0828
2533,83.1497
2534,81.6313
2535,81.4882
2536,82.6053
2537,82.2438
2538,81.3372
2539,81.3595
2540,81.8079
2541,82.753
2542,81.436
2543,81.9205
2544,81.8496
2545,81.2772
2546,81.9914
2547,82.1022
2548,82.1133
2549,82.9776
2550,82.422
2551,81.9573
2552,82.0031
2553,82.0239
2554,82.5737
2555,82.2213
2556,83.578
2557,84.2397
2558,83.1276
2559,82.7621
2560,82.9868
2561,83.317
2562,82.8878
2563,83.0614
2564,82.6885
2565,82.8216
2566,82.9067
2567,82.7104
2568,83.452
2569,84.2494
2570,83.7618
2571,83.221
2572,83.6223
2573,84.8962
2574,83.6402
2575,83.6051
2576,83.8453
2577,83.8237
2578,83.5154
2579,83.6229
2580,84.2293
2581,84.2159
2582,84.6642
2583,84.398
2584,85.1211
2585,84.5113
2586,84.3578
2587,84.3157
2588,84.3456
2589,84.2281
2590,84.3614
2591,84.526
2592,85.1483
2593,84.948
2594,84.565
2595,84.6097
2596,86.0378
2597,85.26
2598,85.2733
2599,85.3041
2600,85.0721
2601,85.9509
2602,85.147
2603,85.5442
2604,85.1661
2605,86.1149
2606,85.4394
2607,85.9177
2608,85.8648
2609,86.9156
2610,85.9619
2611,85.8479
2612,85.8296
2613,85.8305
2614,87.2379
2615,85.6975
2616,86.8151
2617,86.3447
2618,86.4566
2619,86.979
2620,86.5318
2621,86.3295
2622,86.5745
2623,86.4275
2624,86.3118
2625,86.4507
2626,86.631
2627,87.2352
2628,87.1624
2629,87.0203
2630,87.1251
2631,87.3416
2632,87.3801
2633,87.1668
2634,88.8222
2635,91.0915
2636,93.1874
2637,92.0263
2638,92.4699
2639,91.0061
2640,88.7758
2641,88.3934
2642,87.8549
2643,88.4518
2644,89.9629
2645,93.094
2646,89.8295
2647,91.5421
2648,90.7819
2649,89.8192
2650,91.4301
2651,91.1815
2652,91.7492
2653,89.8402
2654,89.1938
2655,88.2555
2656,89.6971
2657,89.042
2658,88.8301
2659,88.9888
2660,88.5976
2661,89.0313
2662,89.2152
2663,89.329
2664,89.1635
2665,89.2075
2666,89.0069
2667,89.3338
2668,89.3603
2669,88.9548
2670,89.7789
2671,91.1506
2672,90.2599
2673,89.4247
2674,90.2595
2675,90.2613
2676,90.0537
2677,89.6879
2678,90.0461
2679,90.1071
2680,90.0579
2681,89.7066
2682,90.2171
2683,90.4191
2684,89.9733
2685,91.1623
2686,90.9576
2687,91.0613
2688,90.6714
2689,90.4398
2690,90.9564
2691,90.7233
2692,90.7069
2693,90.7062
2694,90.7527
2695,90.6856
2696,91.1842
2697,91.8616
2698,91.9371
2699,91.6898
2700,92.5887
2701,91.2446
2702,91.506
2703,92.4125
2704,91.356
2705,91.5351
2706,91.3559
2707,93.1582
2708,92.5983
2709,92.2393
2710,91.9736
2711,92.2177
2712,92.1475
2713,91.7904
2714,93.0015
2715,92.5371
2716,92.2979
2717,92.5754
2718,94.0279
2719,93.1059
2720,92.9957
2721,92.6608
2722,93.0457
2723,92.5219
2724,93.03
2725,92.7781
2726,94.6781
2727,92.934
2728,93.3499
2729,93.9706
2730,94.6856
2731,93.8946
2732,93.7301
2733,94.2908
2734,95.148
2735,93.3417
2736,94.4692
2737,93.7727
2738,93.4856
2739,94.7616
2740,94.1311
2741,94.9621
2742,94.3335
2743,94.8896
2744,94.3037
2745,94.1234
2746,93.8432
2747,94.7461
2748,94.624
2749,95.3874
2750,94.5803
2751,94.5345
2752,95.2758
2753,94.8477
2754,94.8086
2755,95.0698
2756,94.8984
2757,95.594
2758,99.4154
2759,100.255
2760,99.8471
2761,100.025
2762,122.594
2763,98.1696
2764,96.6933
2765,96.5071
2766,97.6768
2767,99.0348
2768,101.153
2769,100.135
2770,99.8616
2771,97.1994
2772,97.5823
2773,99.1699
2774,100.516
2775,97.2728
2776,96.7737
2777,99.5039
2778,98.5091
2779,97.5505
2780,97.7644
2781,97.3662
2782,97.1338
2783,97.6692
2784,97.846
2785,97.3505
2786,97.337
2787,97.7783
2788,97.1831
2789,97.6051
2790,98.6111
2791,98.6605
2792,97.9937
2793,98.2107
2794,99.079
2795,98.1695
2796,98.933
2797,98.6572
2798,97.8056
2799,98.1406
2800,98.7412
2801,98.7446
2802,99.0754
2803,99.3566
2804,99.0241
2805,98.8543
2806,98.8654
2807,99.4994
2808,98.6149
2809,98.9658
2810,103.886
2811,99.5238
2812,98.9983
2813,98.9143
2814,100.801
2815,99.9242
2816,99.6066
2817,99.6718
2818,99.3256
2819,99.7273
2820,102.886
2821,100.112
2822,100.064
2823,99.4413
2824,99.6988
2825,100.46
2826,100.068
2827,99.9518
2828,100.305
2829,100.608
2830,101.698
2831,100.663
2832,102.978
2833,100.455
2834,100.624
2835,100.647
2836,100.913
2837,101.04
2838,101.185
2839,103.421
2840,101.403
2841,102.796
2842,101.577
2843,101.241
2844,101.183
2845,101.936
2846,101.452
2847,101.402
2848,101.252
2849,102.586
2850,101.945
2851,102.251
2852,101.494
2853,101.775
2854,101.481
2855,102.752
2856,102.143
2857,101.783
2858,103.821
2859,102.636
2860,102.145
2861,102.504
2862,102.397
2863,102.292
2864,101.85
2865,102.689
2866,102.767
2867,103.282
2868,103.682
2869,103.725
2870,103.019
2871,103.379
2872,102.943
2873,103.13
2874,102.952
2875,106.493
2876,104.352
2877,103.674
2878,103.93
2879,103.935
2880,104.12
2881,104.187
2882,104.336
2883,109.966
2884,107.682
2885,106.166
2886,109.602
2887,106.362
2888,105.724
2889,104.962
2890,105.713
2891,106.324
2892,108.618
2893,106.954
2894,108.947
2895,105.792
2896,107.282
2897,108.112
2898,107.123
2899,106.025
2900,105.393
2901,106.558
2902,105.698
2903,105.386
2904,105.763
2905,106.516
2906,107.634
2907,106.665
2908,105.99
2909,105.514
2910,105.769
2911,105.855
2912,106.027
2913,106.798
2914,106.92
2915,107.591
2916,107.563
2917,106.691
2918,106.643
2919,106.87
2920,106.334
2921,106.928
2922,106.634
2923,106.975
2924,108.277
2925,107.496
2926,106.92
2927,107.057
2928,107.279
2929,107.214
2930,107.525
2931,107.759
2932,107.462
2933,108.567
2934,108.227
2935,108.467
2936,107.819
2937,107.777
2938,107.646
2939,107.79
2940,108.311
2941,108.246
2942,108.51
2943,109.333
2944,108.524
2945,108.694
2946,108.12
2947,108.576
2948,108.659
2949,108.735
2950,108.851
2951,109.152
2952,109.831
2953,110.026
2954,108.935
2955,109.29
2956,109.05
2957,109.468
2958,109.322
2959,109.999
2960,109.563
2961,110.063
2962,110.509
2963,109.349
2964,109.546
2965,109.923
2966,109.726
2967,111.163
2968,111.248
2969,110.326
2970,110.394
2971,111.152
2972,110.363
2973,111.03
2974,110.488
2975,110.062
2976,111.178
2977,110.553
2978,111.582
2979,111.874
2980,112.073
2981,111.794
2982,111.385
2983,112.34
2984,110.928
2985,111.368
2986,111.176
2987,112.037
2988,112.356
2989,112.521
2990,112.172
2991,111.444
2992,111.427
2993,111.339
2994,111.833
2995,111.495
2996,113.415
2997,112.338
2998,112.673
2999,113.745
3000,111.967
3001,112.098
3002,112.073
3003,111.932
3004,113.247
3005,113.134
3006,114.622
3007,117.874
3008,117.148
3009,116.336
3010,115.815
3011,113.668
3012,113.362
3013,116.086
3014,118.963
3015,117.087
3016,116.149
3017,120.007
3018,115.896
3019,119.021
3020,117.811
3021,115.043
3022,114.52
3023,116.511
3024,116.618
3025,114.524
3026,114.681
3027,114.152
3028,114.06
3029,114.574
3030,115.782
3031,115.031
3032,115.848
3033,115.904
3034,115.65
3035,115.242
3036,115.536
3037,115.072
3038,116.434
3039,116.197
3040,116.054
3041,115.14
3042,115.823
3043,117.491
3044,115.921
3045,116.047
3046,116.121
3047,116.725
3048,116.704
3049,117.17
3050,117.289
3051,116.298
3052,117.955
3053,117.154
3054,118.649
3055,117.525
3056,116.734
3057,116.709
3058,116.551
3059,116.708
3060,117.215
3061,117.202
3062,116.954
3063,116.7
3064,117.517
3065,117.049
3066,117.947
3067,117.199
3068,117.32
3069,118.593
3070,117.809
3071,117.467
3072,117.207
3073,117.379
3074,118.304
3075,118.088
3076,118.079
3077,118.14
3078,119.01
3079,118.618
3080,117.987
3081,120.16
3082,118.423
3083,118.671
3084,118.487
3085,118.299
3086,118.651
3087,119.622
3088,118.553
3089,120.647
3090,118.75
3091,119.252
3092,119.144
3093,118.526
3094,118.717
3095,119.483
3096,119.849
3097,119.454
3098,119.422
3099,119.947
3100,120.219
3101,119.506
3102,119.546
3103,119.876
3104,120.714
3105,120.134
3106,120.517
3107,120.973
3108,120.583
3109,120.418
3110,121.318
3111,120.122
3112,120.761
3113,120.525
3114,120.955
3115,121.134
3116,121.381
3117,120.846
3118,120.42
3119,120.757
3120,121.042
3121,121.534
3122,123.299
3123,121.271
3124,121.69
3125,123.074
3126,121.261
3127,121.306
3128,121.094
3129,121.64
3130,122.875
3131,123.81
3132,126.715
3133,127.781
3134,125.262
3135,124.171
3136,122.946
3137,124.494
3138,125.319
3139,125.695
3140,125.26
3141,124.944
3142,126.484
3143,124.484
3144,125.816
3145,123.729
3146,124.334
3147,125.544
3148,123.4
3149,123.399
3150,123.332
3151,123.514
3152,124.541
3153,123.157
3154,124.082
3155,123.962
3156,124.001
3157,124.482
3158,123.512
3159,124.874
3160,126.011
3161,123.84
3162,127.446
3163,124.362
3164,124.337
3165,124.092
3166,124.622
3167,124.287
3168,125.551
3169,124.861
3170,125.51
3171,125.757
3172,126.008
3173,126.945
3174,124.928
3175,126.258
3176,125.029
3177,125.341
3178,126.662
3179,126.017
3180,126.672
3181,125.788
3182,125.08
3183,126.374
3184,125.87
3185,126.041
3186,126.005
3187,127.295
3188,126.416
3189,126.122
3190,125.805
3191,125.927
3192,126.924
3193,126.071
3194,126.653
3195,126.839
3196,127.106
3197,126.361
3198,126.637
3199,126.177
3200,127.43
3201,127.806
3202,127.082
3203,127.44
3204,127.397
3205,127.49
3206,126.989
3207,127.195
3208,127.845
3209,127.755
3210,128.427
3211,128.963
3212,127.987
3213,127.556
3214,127.564
3215,127.694
3216,130.118
3217,128.645
3218,128.193
3219,128.849
3220,129.215
3221,128.81
3222,128.295
3223,128.263
3224,128.722
3225,129.322
3226,129.057
3227,130.718
3228,129.152
3229,129.584
3230,129.275
3231,128.835
3232,129.265
3233,129.978
3234,129.955
3235,130.348
3236,129.714
3237,129.193
3238,129.567
3239,129.649
3240,130.13
3241,129.886
3242,130.291
3243,130.437
3244,130.34
3245,130.216
3246,130.509
3247,130.502
3248,130.233
3249,130.218
3250,130.903
3251,130.966
3252,130.785
3253,131.088
3254,130.994
3255,136.247
3256,136.743
3257,145.715
3258,135.077
3259,132.545
3260,132.346
3261,135.223
3262,138.057
3263,136.844
3264,134.98
3265,137.093
3266,137.184
3267,133.316
3268,132.785
3269,134.82
3270,133.886
3271,133.425
3272,133.723
3273,132.853
3274,133.58
3275,133.86
3276,133.24
3277,135.824
3278,133.609
3279,134.31
3280,133.74
3281,133.079
3282,134.083
3283,133.163
3284,133.545
3285,133.201
3286,133.045
3287,134.591
3288,134.797
3289,133.754
3290,134.36
3291,137.4
3292,134.71
3293,135.488
3294,135.051
3295,135.87
3296,134.413
3297,135.193
3298,135.098
3299,134.879
3300,134.697
3301,135.368
3302,134.257
3303,134.839
3304,134.655
3305,135.354
3306,134.941
3307,135.701
3308,135.418
3309,136.244
3310,135.596
3311,135.075
3312,135.45
3313,138.035
3314,136.861
3315,135.468
3316,135.783
3317,136.035
3318,135.614
3319,136.134
3320,136.876
3321,136.122
3322,136.764
3323,136.298
3324,136.418
3325,136.057
3326,136.182
3327,136.893
3328,137.835
3329,136.832
3330,136.969
3331,137.832
3332,137.513
3333,136.896
3334,137.233
3335,138.891
3336,138.874
3337,138.808
3338,138.047
3339,137.723
3340,137.309
3341,136.969
3342,139.066
3343,138.45
3344,138.426
3345,138.714
3346,138.122
3347,138.839
3348,138.682
3349,139.37
3350,140.185
3351,138.631
3352,139.009
3353,139.153
3354,139.05
3355,139.434
3356,139.365
3357,139.965
3358,139.39
3359,139.859
3360,141.24
3361,139.949
3362,140.17
3363,141.248
3364,141.406
3365,141.126
3366,140.293
3367,141.014
3368,140.283
3369,140.858
3370,140.913
3371,140.366
3372,141.569
3373,140.781
3374,140.389
3375,140.117
3376,139.995
3377,140.475
3378,141.086
3379,141.722
3380,146.026
3381,163.517
3382,145.714
3383,142.132
3384,142.818
3385,142.536
3386,148.336
3387,145.17
3388,145.768
3389,143.711
3390,144.668
3391,143.908
3392,141.989
3393,143.762
3394,142.799
3395,142.658
3396,143.04
3397,142.071
3398,143.073
3399,143.172
3400,142.337
3401,142.747
3402,142.438
3403,142.442
3404,142.441
3405,142.776
3406,143.324
3407,142.657
3408,143.501
3409,143.553
3410,143.019
3411,142.969
3412,143.573
3413,143.05
3414,143.065
3415,143.928
3416,144.051
3417,143.536
3418,143.601
3419,144.24
3420,143.91
3421,143.734
3422,144.706
3423,143.882
3424,143.603
3425,143.948
3426,143.853
3427,144.116
3428,144.471
3429,144.88
3430,144.035
3431,144.114
3432,145.387
3433,146.083
3434,144.551
3435,144.669
3436,145.212
3437,146.021
3438,144.912
3439,145.289
3440,145.376
3441,145.062
3442,145.187
3443,145.372
3444,145.342
3445,145.37
3446,145.455
3447,145.688
3448,145.534
3449,145.633
3450,146.083
3451,145.736
3452,145.348
3453,148.934
3454,146.666
3455,147.503
3456,146.061
3457,146.647
3458,147.397
3459,146.508
3460,147.198
3461,146.852
3462,146.773
3463,146.721
3464,147.048
3465,147.527
3466,146.982
3467,147.469
3468,146.625
3469,147.385
3470,147.328
3471,147.415
3472,148.25
3473,147.654
3474,148.285
3475,147.841
3476,147.932
3477,147.691
3478,148.517
3479,149.172
3480,148.98
3481,148.281
3482,148.812
3483,149.088
3484,148.148
3485,149.137
3486,149.67
3487,149.938
3488,148.884
3489,149.272
3490,148.632
3491,149.608
3492,149.442
3493,149.885
3494,149.567
3495,149.7
3496,150.769
3497,149.339
3498,149.266
3499,150.201
3500,152.411
3501,150.649
3502,151.832
3503,150.559
3504,160.677
3505,157.236
3506,158.615
3507,154.031
3508,152.549
3509,155.878
3510,156.254
3511,154.028
3512,153.024
3513,155.629
3514,155.197
3515,152.461
3516,152.232
3517,152.661
3518,152.14
3519,153.689
3520,152.931
3521,152.153
3522,152.357
3523,152.415
3524,153.066
3525,152.404
3526,153.138
3527,152.964
3528,152.235
3529,153.687
3530,152.946
3531,152.571
3532,153.621
3533,153.57
3534,153.717
3535,154.409
3536,153.735
3537,153.117
3538,158.352
3539,153.726
3540,153.829
3541,153.571
3542,155.13
3543,155.845
3544,154.863
3545,155.573
3546,157.027
3547,156.203
3548,155.503
3549,156.147
3550,155.017
3551,156.122
3552,156.426
3553,156.282
3554,155.033
3555,154.854
3556,155.188
3557,156.761
3558,156.659
3559,156.26
3560,156.298
3561,155.913
3562,156.846
3563,155.968
3564,158.475
3565,156.636
3566,157.063
3567,156.618
3568,156.832
3569,157.266
3570,157.07
3571,157.77
3572,157.35
3573,157.473
3574,157.764
3575,156.74
3576,156.916
3577,157.315
3578,157.443
3579,157.935
3580,158.594
3581,157.207
3582,157.371
3583,158.581
3584,158.355
3585,158.178
3586,158.402
3587,158.644
3588,157.608
3589,158.351
3590,157.935
3591,158.744
3592,159.64
3593,158.409
3594,158.166
3595,159.903
3596,159.613
3597,158.666
3598,159.418
3599,159.379
3600,159.787
3601,159.205
3602,160.231
3603,160.518
3604,159.348
3605,160.065
3606,159.425
3607,160.795
3608,159.73
3609,160.551
3610,160.163
3611,160.795
3612,159.879
3613,160.114
3614,161.181
3615,160.394
3616,160.069
3617,159.704
3618,160.771
3619,160.725
3620,161.761
3621,160.294
3622,160.188
3623,160.52
3624,161.012
3625,160.623
3626,162.477
3627,162.491
3628,163.335
3629,173.945
3630,174.925
3631,165.868
3632,162.844
3633,163.451
3634,166.259
3635,166.616
3636,164.957
3637,163.984
3638,167.391
3639,163.321
3640,164.273
3641,164.164
3642,163.128
3643,164.015
3644,165.73
3645,163.733
3646,162.143
3647,162.965
3648,163.361
3649,162.99
3650,163.181
3651,163.647
3652,163.343
3653,163.104
3654,162.59
3655,162.804
3656,164.298
3657,162.931
3658,163.936
3659,162.962
3660,163.333
3661,163.637
3662,165.443
3663,164.11
3664,165.011
3665,164.396
3666,164.123
3667,163.35
3668,165.582
3669,164.92
3670,164.397
3671,164.571
3672,165.074
3673,164.809
3674,166.707
3675,165.412
3676,165.895
3677,165.691
3678,165.025
3679,164.765
3680,165.234
3681,166.139
3682,165.386
3683,164.958
3684,165.527
3685,166.174
3686,167.48
3687,167.667
3688,167.237
3689,166.17
3690,167.09
3691,166.511
3692,167.591
3693,168.206
3694,166.441
3695,166.567
3696,167.422
3697,166.753
3698,167.992
3699,168.285
3700,167.949
3701,166.875
3702,167.742
3703,168.587
3704,168.755
3705,169.441
3706,169.513
3707,168.59
3708,168.003
3709,168.537
3710,168.769
3711,169.4
3712,168.926
3713,168.215
3714,168.988
3715,169.365
3716,169.488
3717,169.975
3718,170.02
3719,168.693
3720,169.325
3721,170.813
3722,170.853
3723,170.875
3724,170.662
3725,170.057
3726,169.621
3727,170.512
3728,171.725
3729,170.084
3730,170.662
3731,169.745
3732,171.035
3733,170.596
3734,170.919
3735,170.635
3736,170.712
3737,171.185
3738,171.193
3739,171.03
3740,171.292
3741,171.395
3742,171.605
3743,171.925
3744,171.271
3745,172.285
3746,171.51
3747,171.809
3748,172.102
3749,172.036
3750,173.603
3751,172.807
3752,173.352
3753,179.579
3754,176.645
3755,176.776
3756,173.184
