n,time elapsed (ms)
1639,0.004569
1640,0.004599
1641,0.004568
1642,0.004588
1643,0.004579
1644,0.004589
1645,0.004609
1646,0.004579
1647,0.004599
1648,0.004629
1649,0.004599
1650,0.004639
1651,0.004609
1652,0.004669
1653,0.004679
1654,0.004629
1655,0.004599
1656,0.004689
1657,0.004649
1658,0.004659
1659,0.004709
1660,0.004669
1661,0.004639
1662,0.004669
1663,0.004699
1664,0.004668
1665,0.004639
1666,0.004709
1667,0.004719
1668,0.004699
1669,0.00469
1670,0.004649
1671,0.004659
1672,0.00469
1673,0.004698
1674,0.004698
1675,0.00467
1676,0.004709
1677,0.004699
1678,0.0047
1679,0.004689
1680,0.004719
1681,0.00472
1682,0.004728
1683,0.004699
1684,0.004709
1685,0.004769
1686,0.004769
1687,0.004719
1688,0.004749
1689,0.004709
1690,0.004699
1691,0.004719
1692,0.004709
1693,0.004718
1694,0.004729
1695,0.004759
1696,0.004739
1697,0.00475
1698,0.005581
1699,0.00477
1700,0.004718
1701,0.004699
1702,0.004729
1703,0.004749
1704,0.004749
1705,0.004729
1706,0.004779
1707,0.004749
1708,0.004779
1709,0.004768
1710,0.004729
1711,0.004769
1712,0.004789
1713,0.004779
1714,0.004809
1715,0.00476
1716,0.004829
1717,0.004789
1718,0.00479
1719,0.004789
1720,0.004829
1721,0.004819
1722,0.004809
1723,0.00492
1724,0.00486
1725,0.004799
1726,0.004809
1727,0.004809
1728,0.004819
1729,0.004829
1730,0.004869
1731,0.004869
1732,0.00491
1733,0.004849
1734,0.004879
1735,0.004879
1736,0.004869
1737,0.00489
1738,0.004869
1739,0.004839
1740,0.00485
1741,0.004889
1742,0.004859
1743,0.004899
1744,0.004899
1745,0.0049
1746,0.004889
1747,0.00491
1748,0.004929
1749,0.00493
1750,0.004899
1751,0.004889
1752,0.004979
1753,0.004899
1754,0.004901
1755,0.004889
1756,0.004909
1757,0.004909
1758,0.004889
1759,0.004879
1760,0.004899
1761,0.00493
1762,0.004889
1763,0.004879
1764,0.00492
1765,0.004919
1766,0.004919
